 1.13801389e+01, 1.01877898e+01, 1.07403887e+01, 5.10676670e-01, 3.66942375e-01, 3.49496395e-01,-5.21350944e-03,-5.08219849e-03,-7.09617766e-04, 1.73557577e-01, 1.86779677e-01, 2.03012603e-01
 1.13801389e+01, 1.01877898e+01, 1.07403887e+01, 5.10676670e-01, 3.66942375e-01, 3.49496395e-01,-6.12493976e-03,-5.08219849e-03,-1.64187345e-03, 1.73557577e-01, 1.87956349e-01, 2.03012603e-01
 1.14320647e+01, 1.01877898e+01, 1.07403887e+01, 5.10676670e-01, 3.66942375e-01, 3.44179207e-01,-6.12493976e-03,-6.59987738e-03,-2.64963559e-03, 1.66948409e-01, 1.87956349e-01, 2.03012603e-01
 1.13957919e+01, 1.01530442e+01, 1.07201011e+01, 5.10676670e-01, 3.66942375e-01, 3.53930210e-01,-6.12493976e-03,-6.57048225e-03,-3.97919992e-03, 1.69595129e-01, 1.87956349e-01, 1.94649239e-01
 1.13957919e+01, 1.01530442e+01, 1.07201011e+01, 5.10676670e-01, 3.66942375e-01, 3.53930210e-01,-6.12493976e-03,-5.54091937e-03,-4.81969111e-03, 1.71667060e-01, 1.87956349e-01, 1.95657990e-01
 1.14494760e+01, 1.01686753e+01, 1.07084143e+01, 5.10676670e-01, 3.66942375e-01, 3.52636775e-01,-6.12493976e-03,-5.98377848e-03,-5.20198383e-03, 1.73510235e-01, 1.87956349e-01, 1.95657990e-01
 1.14444477e+01, 1.01686753e+01, 1.07084143e+01, 5.21467944e-01, 3.66942375e-01, 3.54901788e-01,-6.12493976e-03,-5.98377848e-03,-5.20198383e-03, 1.73510235e-01, 1.87956349e-01, 1.95590985e-01
 1.14444477e+01, 1.01561115e+01, 1.07474919e+01, 5.23784009e-01, 3.66942375e-01, 3.54901788e-01,-6.12493976e-03,-5.98377848e-03,-5.20198383e-03, 1.73510235e-01, 1.87956349e-01, 1.97986812e-01
 1.14444477e+01, 1.01833763e+01, 1.07474919e+01, 5.23784009e-01, 3.66942375e-01, 3.54901788e-01,-8.42595052e-03,-7.19245772e-03,-5.01459255e-03, 1.73510235e-01, 1.82840716e-01, 1.97986812e-01
 1.14444477e+01, 1.01623632e+01, 1.07474919e+01, 5.34629918e-01, 3.66942375e-01, 3.61366804e-01,-8.42595052e-03,-7.30336104e-03,-6.10597994e-03, 1.73510235e-01, 1.82840716e-01, 1.97986812e-01
 1.14483460e+01, 1.01559934e+01, 1.07474919e+01, 5.34629918e-01, 3.66942375e-01, 3.61366804e-01,-1.10836781e-02,-7.30336104e-03,-6.10597994e-03, 1.73510235e-01, 1.82840716e-01, 1.97986812e-01
 1.14146133e+01, 1.01881717e+01, 1.07301230e+01, 5.42570698e-01, 3.85287065e-01, 3.63968214e-01,-1.26998881e-02,-7.30336104e-03,-7.28057829e-03, 1.73510235e-01, 1.83632620e-01, 1.97986812e-01
 1.14146133e+01, 1.01881717e+01, 1.07515907e+01, 5.42570698e-01, 3.75913537e-01, 3.63968214e-01,-1.17015195e-02,-8.46296108e-03,-7.28057829e-03, 1.73510235e-01, 1.83632620e-01, 1.97986812e-01
 1.15050632e+01, 1.01136210e+01, 1.07555751e+01, 5.45935654e-01, 3.73040286e-01, 3.63968214e-01,-9.84035751e-03,-8.43999705e-03,-7.28057829e-03, 1.73510235e-01, 1.87916516e-01, 1.97986812e-01
 1.15050632e+01, 1.01179814e+01, 1.07555751e+01, 5.45935654e-01, 3.73040286e-01, 3.72136198e-01,-9.84035751e-03,-8.73549589e-03,-8.43081580e-03, 1.73510235e-01, 1.87916516e-01, 1.97986812e-01
 1.15451951e+01, 1.01179814e+01, 1.07555751e+01, 5.45935654e-01, 3.75394521e-01, 3.72136198e-01,-9.84035751e-03,-9.64560914e-03,-8.58589530e-03, 1.73510235e-01, 1.87916516e-01, 1.97986812e-01
 1.15451951e+01, 1.01179814e+01, 1.07555751e+01, 5.47358397e-01, 3.72561718e-01, 3.72136198e-01,-1.08327668e-02,-9.64560914e-03,-1.02222624e-02, 1.73449339e-01, 1.87916516e-01, 1.97986812e-01
 1.15451951e+01, 1.01179814e+01, 1.07555751e+01, 5.47358397e-01, 3.89089155e-01, 3.72136198e-01,-1.08327668e-02,-9.64560914e-03,-9.58721096e-03, 1.77164692e-01, 1.89090321e-01, 2.01380540e-01
 1.15451951e+01, 1.01179814e+01, 1.07555751e+01, 5.58506987e-01, 3.77503568e-01, 3.72136198e-01,-1.08327668e-02,-9.64560914e-03,-7.94069238e-03, 1.77164692e-01, 1.89090321e-01, 2.01380540e-01
 1.15451951e+01, 1.00938394e+01, 1.07555751e+01, 5.58506987e-01, 3.77503568e-01, 3.72136198e-01,-1.41228452e-02,-8.28935542e-03,-9.13140643e-03, 1.66107372e-01, 1.89090321e-01, 2.01428304e-01
 1.15451951e+01, 1.00938394e+01, 1.07555751e+01, 5.65752854e-01, 3.75848031e-01, 3.72136198e-01,-1.41228452e-02,-8.28935542e-03,-9.13140643e-03, 1.66107372e-01, 1.87587474e-01, 2.01428304e-01
 1.15451951e+01, 1.00990988e+01, 1.06840357e+01, 5.65752854e-01, 3.75848031e-01, 3.71510216e-01,-1.41228452e-02,-9.55557622e-03,-9.13140643e-03, 1.66654365e-01, 1.87587474e-01, 1.98781574e-01
 1.15451951e+01, 1.00990988e+01, 1.06840357e+01, 5.65752854e-01, 3.75848031e-01, 3.70116093e-01,-1.41228452e-02,-9.56343744e-03,-9.45252650e-03, 1.73102239e-01, 1.84281940e-01, 2.01506229e-01
 1.15451951e+01, 1.01249373e+01, 1.06840357e+01, 5.67717099e-01, 3.81269868e-01, 3.70116093e-01,-1.41228452e-02,-9.56343744e-03,-8.66645662e-03, 1.73102239e-01, 1.84977885e-01, 2.01506229e-01
 1.15451951e+01, 1.02066436e+01, 1.06840357e+01, 5.67717099e-01, 3.92305240e-01, 3.70116093e-01,-1.41228452e-02,-9.56343744e-03,-8.66645662e-03, 1.73102239e-01, 1.87133948e-01, 2.01506229e-01
 1.15362027e+01, 1.02182690e+01, 1.07472097e+01, 5.67717099e-01, 3.88441102e-01, 3.70116093e-01,-1.41228452e-02,-9.56343744e-03,-1.02747907e-02, 1.75538209e-01, 1.87133948e-01, 1.99361429e-01
 1.15439076e+01, 1.01823542e+01, 1.07087361e+01, 5.67717099e-01, 3.87117936e-01, 3.77132080e-01,-1.41228452e-02,-9.56343744e-03,-1.18178004e-02, 1.72289599e-01, 1.87133948e-01, 1.96944790e-01
 1.15439076e+01, 1.01823542e+01, 1.06914878e+01, 5.67717099e-01, 3.92657507e-01, 3.77132080e-01,-1.41228452e-02,-9.56343744e-03,-1.18178004e-02, 1.72289599e-01, 1.86086800e-01, 1.96944790e-01
 1.15637003e+01, 1.01823542e+01, 1.06914878e+01, 5.67770567e-01, 3.92657507e-01, 3.88942052e-01,-1.41228452e-02,-9.72769417e-03,-1.19712242e-02, 1.72731249e-01, 1.86086800e-01, 1.99602772e-01
 1.15412153e+01, 1.01823542e+01, 1.08047504e+01, 5.67770567e-01, 3.92657507e-01, 3.88942052e-01,-1.41228452e-02,-9.72769417e-03,-1.19712242e-02, 1.72731249e-01, 1.86086800e-01, 1.99602772e-01
 1.15412153e+01, 1.01823542e+01, 1.08197786e+01, 5.59727297e-01, 3.92657507e-01, 3.88942052e-01,-1.41228452e-02,-1.04662882e-02,-1.19712242e-02, 1.72731249e-01, 1.87595640e-01, 1.99602772e-01
 1.15187431e+01, 1.01823542e+01, 1.07096816e+01, 5.59727297e-01, 3.92657507e-01, 3.82928781e-01,-1.41228452e-02,-1.04395373e-02,-1.19712242e-02, 1.72731249e-01, 1.87595640e-01, 1.99602772e-01
 1.14912798e+01, 1.01823542e+01, 1.07096816e+01, 5.59727297e-01, 3.92657507e-01, 3.90647726e-01,-1.48867040e-02,-1.02964449e-02,-1.19712242e-02, 1.72731249e-01, 1.87595640e-01, 1.99602772e-01
 1.14912798e+01, 1.01823542e+01, 1.07689952e+01, 5.59727297e-01, 3.92657507e-01, 3.90647726e-01,-1.48867040e-02,-1.17741225e-02,-1.27081692e-02, 1.71769571e-01, 1.89110511e-01, 1.99602772e-01
 1.14912798e+01, 1.01201412e+01, 1.07689952e+01, 5.59727297e-01, 3.92657507e-01, 4.01625358e-01,-1.48867040e-02,-1.17741225e-02,-1.27081692e-02, 1.71769571e-01, 1.82912906e-01, 1.96767703e-01
 1.14912798e+01, 1.02013802e+01, 1.07689952e+01, 5.59727297e-01, 3.97898703e-01, 4.03175989e-01,-1.48867040e-02,-1.23862787e-02,-1.37186474e-02, 1.72922546e-01, 1.82912906e-01, 1.96767703e-01
 1.14912798e+01, 1.02013802e+01, 1.07689952e+01, 5.59727297e-01, 3.97898703e-01, 4.06635763e-01,-1.26655218e-02,-1.23862787e-02,-1.37186474e-02, 1.72922546e-01, 1.89095592e-01, 1.99442542e-01
 1.15161617e+01, 1.02013802e+01, 1.08456350e+01, 5.59727297e-01, 3.97898703e-01, 4.08343017e-01,-1.33100281e-02,-1.24501028e-02,-1.37186474e-02, 1.72922546e-01, 1.81711578e-01, 1.99442542e-01
 1.15161617e+01, 1.02013802e+01, 1.08456350e+01, 5.60544168e-01, 3.97898703e-01, 4.08343017e-01,-1.33100281e-02,-1.37448381e-02,-1.37186474e-02, 1.72922546e-01, 1.81711578e-01, 1.99442542e-01
 1.15897686e+01, 1.02013802e+01, 1.09109709e+01, 5.60544168e-01, 3.99517303e-01, 4.26133687e-01,-1.28834364e-02,-1.39248484e-02,-1.56478317e-02, 1.72922546e-01, 1.81711578e-01, 2.00666165e-01
 1.15884822e+01, 1.02013802e+01, 1.09109709e+01, 5.60544168e-01, 4.08358226e-01, 4.26133687e-01,-1.28834364e-02,-1.55070147e-02,-1.56478317e-02, 1.72922546e-01, 1.81711578e-01, 1.98431558e-01
 1.15459993e+01, 1.02096935e+01, 1.09109709e+01, 5.65984410e-01, 4.24763063e-01, 4.25606447e-01,-1.28834364e-02,-1.55070147e-02,-1.56136891e-02, 1.72922546e-01, 1.86307895e-01, 1.98431558e-01
 1.16225001e+01, 1.02622398e+01, 1.09109709e+01, 5.65984410e-01, 4.24763063e-01, 4.25606447e-01,-1.28834364e-02,-1.55070147e-02,-1.56136891e-02, 1.72922546e-01, 1.81665312e-01, 1.95779619e-01
 1.16155192e+01, 1.03050469e+01, 1.09132725e+01, 5.65984410e-01, 4.24763063e-01, 4.26767710e-01,-1.28834364e-02,-1.69473292e-02,-1.75690283e-02, 1.73528365e-01, 1.81665312e-01, 1.95779619e-01
 1.16155192e+01, 1.02580689e+01, 1.09132725e+01, 5.65984410e-01, 4.24763063e-01, 4.42563385e-01,-1.28834364e-02,-1.75045886e-02,-1.83208801e-02, 1.73528365e-01, 1.81665312e-01, 2.00115083e-01
 1.15708575e+01, 1.02599996e+01, 1.08833674e+01, 5.65984410e-01, 4.32628309e-01, 4.42563385e-01,-1.45050255e-02,-1.74319446e-02,-1.86078392e-02, 1.73528365e-01, 1.81665312e-01, 1.97722087e-01
 1.15447023e+01, 1.03347337e+01, 1.08833674e+01, 5.65984410e-01, 4.32628309e-01, 4.31281889e-01,-1.62941493e-02,-1.73766953e-02,-1.86078392e-02, 1.73528365e-01, 1.82551263e-01, 1.97722087e-01
 1.14876088e+01, 1.02978402e+01, 1.08833674e+01, 5.65984410e-01, 4.32628309e-01, 4.31281889e-01,-1.62941493e-02,-1.73766953e-02,-1.85576046e-02, 1.73528365e-01, 1.85301244e-01, 1.99519881e-01
 1.14876088e+01, 1.02788213e+01, 1.09122259e+01, 5.65984410e-01, 4.32628309e-01, 4.45528073e-01,-1.62941493e-02,-1.72152274e-02,-1.85576046e-02, 1.73528365e-01, 1.84885311e-01, 1.99519881e-01
 1.14799180e+01, 1.02788213e+01, 1.09260202e+01, 5.65984410e-01, 4.32628309e-01, 4.45528073e-01,-1.59161234e-02,-1.81809052e-02,-1.90641328e-02, 1.73528365e-01, 1.83993470e-01, 1.99671433e-01
 1.14799180e+01, 1.02788213e+01, 1.09260202e+01, 5.65984410e-01, 4.32628309e-01, 4.45528073e-01,-1.59161234e-02,-1.92063903e-02,-2.03942745e-02, 1.73528365e-01, 1.83993470e-01, 1.99853033e-01
 1.15242724e+01, 1.02788213e+01, 1.09260202e+01, 5.65984410e-01, 4.32628309e-01, 4.47809194e-01,-1.59161234e-02,-1.92063903e-02,-1.99679354e-02, 1.73528365e-01, 1.83993470e-01, 1.99853033e-01
 1.15242724e+01, 1.02022083e+01, 1.09510389e+01, 5.65984410e-01, 4.32628309e-01, 4.45107952e-01,-1.47552562e-02,-2.07675311e-02,-2.02245830e-02, 1.73538842e-01, 1.83993470e-01, 1.99853033e-01
 1.15108596e+01, 1.02022083e+01, 1.08386509e+01, 5.65984410e-01, 4.44966558e-01, 4.45107952e-01,-1.47552562e-02,-2.07675311e-02,-2.02245830e-02, 1.73538842e-01, 1.83993470e-01, 1.99853033e-01
 1.15108596e+01, 1.01847224e+01, 1.08679725e+01, 5.63153386e-01, 4.44966558e-01, 4.45107952e-01,-1.47552562e-02,-2.16946309e-02,-2.02245830e-02, 1.72774158e-01, 1.85348500e-01, 1.99853033e-01
 1.15108596e+01, 1.02513161e+01, 1.08679725e+01, 5.63153386e-01, 4.44966558e-01, 4.45107952e-01,-1.47552562e-02,-2.33012497e-02,-2.02245830e-02, 1.72774158e-01, 1.85348500e-01, 1.99853033e-01
 1.15108596e+01, 1.02831383e+01, 1.08679725e+01, 5.63153386e-01, 4.60060749e-01, 4.45107952e-01,-1.31696886e-02,-2.41245511e-02,-2.14729707e-02, 1.72774158e-01, 1.85348500e-01, 1.99853033e-01
 1.15108596e+01, 1.02831383e+01, 1.08679725e+01, 5.63153386e-01, 4.69989715e-01, 4.47456550e-01,-1.57326231e-02,-2.52773573e-02,-2.14567318e-02, 1.71219437e-01, 1.85348500e-01, 1.99853033e-01
 1.15108596e+01, 1.03381697e+01, 1.08679725e+01, 5.63056398e-01, 4.69989715e-01, 4.47456550e-01,-1.57326231e-02,-2.53762897e-02,-2.17755282e-02, 1.75816135e-01, 1.86933166e-01, 1.98954799e-01
 1.15108596e+01, 1.03149779e+01, 1.08679725e+01, 5.63056398e-01, 4.70110568e-01, 4.47456550e-01,-1.45465984e-02,-2.51631556e-02,-2.17755282e-02, 1.75816135e-01, 1.83285025e-01, 1.92701787e-01
 1.15108596e+01, 1.03149779e+01, 1.08679725e+01, 5.60159697e-01, 4.70110568e-01, 4.47456550e-01,-1.23596667e-02,-2.51631556e-02,-2.17930595e-02, 1.75816135e-01, 1.81504829e-01, 1.92701787e-01
 1.15108596e+01, 1.03149779e+01, 1.08679725e+01, 5.60159697e-01, 4.74125652e-01, 4.47456550e-01,-1.23596667e-02,-2.52411965e-02,-2.17930595e-02, 1.75816135e-01, 1.81504829e-01, 1.92701787e-01
 1.15108596e+01, 1.03149779e+01, 1.09321798e+01, 5.59392990e-01, 4.74125652e-01, 4.47456550e-01,-1.23596667e-02,-2.52411965e-02,-2.31412492e-02, 1.69813268e-01, 1.81504829e-01, 1.92701787e-01
 1.15108596e+01, 1.03149779e+01, 1.08626468e+01, 5.59392990e-01, 4.71698343e-01, 4.47456550e-01,-1.23596667e-02,-2.53733605e-02,-2.43957358e-02, 1.72263209e-01, 1.81504829e-01, 1.92701787e-01
 1.15108596e+01, 1.03149779e+01, 1.08626468e+01, 5.47620631e-01, 4.71698343e-01, 4.64091977e-01,-1.23596667e-02,-2.62992485e-02,-2.43957358e-02, 1.72263209e-01, 1.81504829e-01, 1.96445786e-01
 1.15108596e+01, 1.02775476e+01, 1.09193407e+01, 5.47360652e-01, 4.71698343e-01, 4.64091977e-01,-1.23596667e-02,-2.65299967e-02,-2.40046533e-02, 1.72263209e-01, 1.81504829e-01, 1.96445786e-01
 1.15108596e+01, 1.02775476e+01, 1.08841058e+01, 5.57681343e-01, 4.73807960e-01, 4.64091977e-01,-1.23596667e-02,-2.65299967e-02,-2.44880312e-02, 1.72263209e-01, 1.81504829e-01, 1.97771089e-01
 1.15108596e+01, 1.03169985e+01, 1.08841058e+01, 5.57681343e-01, 4.80933239e-01, 4.64091977e-01,-1.23596667e-02,-2.71288230e-02,-2.61807910e-02, 1.72263209e-01, 1.84328745e-01, 1.97771089e-01
 1.15356045e+01, 1.03378590e+01, 1.09068753e+01, 5.61797369e-01, 4.80933239e-01, 4.80219430e-01,-1.23596667e-02,-2.80505844e-02,-2.78408249e-02, 1.72263209e-01, 1.80550283e-01, 1.91565906e-01
 1.15633808e+01, 1.03378590e+01, 1.09527775e+01, 5.61797369e-01, 4.77215986e-01, 4.80219430e-01,-1.23596667e-02,-2.74460600e-02,-2.82813757e-02, 1.73561544e-01, 1.86106603e-01, 1.91565906e-01
 1.15633808e+01, 1.03378590e+01, 1.09527775e+01, 5.61797369e-01, 4.77215986e-01, 4.82883585e-01,-1.24830093e-02,-2.74460600e-02,-2.82813757e-02, 1.73561544e-01, 1.86672506e-01, 1.91565906e-01
 1.15774607e+01, 1.03378590e+01, 1.09527775e+01, 5.61797369e-01, 4.77215986e-01, 4.82883585e-01,-1.24830093e-02,-2.74460600e-02,-2.91228349e-02, 1.73561544e-01, 1.86672506e-01, 1.91565906e-01
 1.15774607e+01, 1.02825703e+01, 1.09527775e+01, 5.61797369e-01, 4.79883580e-01, 4.82883585e-01,-1.24830093e-02,-2.74460600e-02,-2.91228349e-02, 1.73561544e-01, 1.84892488e-01, 1.91565906e-01
 1.15991644e+01, 1.02825703e+01, 1.09527775e+01, 5.61797369e-01, 4.81360856e-01, 4.82883585e-01,-1.24830093e-02,-2.83032181e-02,-2.91228349e-02, 1.73089321e-01, 1.84892488e-01, 1.91565906e-01
 1.15710924e+01, 1.02825703e+01, 1.09269109e+01, 5.61797369e-01, 4.80649076e-01, 4.87034316e-01,-1.24830093e-02,-2.92326636e-02,-3.03323259e-02, 1.73089321e-01, 1.84892488e-01, 1.91565906e-01
 1.15710924e+01, 1.02825703e+01, 1.09269109e+01, 5.61797369e-01, 4.87710368e-01, 4.87034316e-01,-1.31190294e-02,-2.92326636e-02,-3.03323259e-02, 1.73089321e-01, 1.84892488e-01, 1.91565906e-01
 1.15710924e+01, 1.03142102e+01, 1.09269109e+01, 5.61797369e-01, 4.89905145e-01, 4.87034316e-01,-1.32089320e-02,-2.95417340e-02,-3.18194229e-02, 1.73089321e-01, 1.80239916e-01, 1.91647645e-01
 1.15710924e+01, 1.03142102e+01, 1.08638075e+01, 5.63391720e-01, 4.89905145e-01, 4.87034316e-01,-1.32089320e-02,-2.95417340e-02,-3.35708554e-02, 1.73089321e-01, 1.80239916e-01, 1.91647645e-01
 1.15596685e+01, 1.03142102e+01, 1.08638075e+01, 5.63391720e-01, 4.83776047e-01, 4.98460834e-01,-1.32089320e-02,-2.89160063e-02,-3.42500094e-02, 1.73089321e-01, 1.79601394e-01, 1.91647645e-01
 1.15596685e+01, 1.03250784e+01, 1.08061924e+01, 5.63391720e-01, 4.83776047e-01, 4.90453897e-01,-1.22116093e-02,-2.89380963e-02,-3.36683280e-02, 1.73089321e-01, 1.79536724e-01, 1.91647645e-01
 1.15596685e+01, 1.03250784e+01, 1.08483210e+01, 5.58564780e-01, 4.83776047e-01, 4.90453897e-01,-1.22116093e-02,-2.89718038e-02,-3.42686447e-02, 1.73089321e-01, 1.79536724e-01, 1.91647645e-01
 1.15596685e+01, 1.03250784e+01, 1.08968736e+01, 5.58564780e-01, 4.83776047e-01, 4.98344635e-01,-1.12307703e-02,-2.93006863e-02,-3.33107164e-02, 1.73089321e-01, 1.86651547e-01, 1.96130491e-01
 1.15652242e+01, 1.02484065e+01, 1.09791427e+01, 5.58564780e-01, 4.83776047e-01, 5.03024916e-01,-1.10159712e-02,-2.93006863e-02,-3.20455900e-02, 1.73089321e-01, 1.86651547e-01, 1.96130491e-01
 1.15810795e+01, 1.02484065e+01, 1.09480105e+01, 5.58564780e-01, 4.86054901e-01, 5.03024916e-01,-1.10159712e-02,-2.93006863e-02,-3.20455900e-02, 1.73089321e-01, 1.86651547e-01, 1.96130491e-01
 1.15810795e+01, 1.02745541e+01, 1.09480105e+01, 5.58564780e-01, 4.86054901e-01, 5.03024916e-01,-1.03315265e-02,-2.93006863e-02,-3.41460891e-02, 1.73089321e-01, 1.86651547e-01, 1.96130491e-01
 1.15594053e+01, 1.02745541e+01, 1.09448006e+01, 5.53646161e-01, 4.86054901e-01, 5.03024916e-01,-1.03315265e-02,-2.98803989e-02,-3.41460891e-02, 1.72778580e-01, 1.83786158e-01, 1.96130491e-01
 1.15897188e+01, 1.02745541e+01, 1.08915024e+01, 5.53646161e-01, 4.86054901e-01, 5.03024916e-01,-1.00864270e-02,-2.84379622e-02,-3.48321945e-02, 1.71271267e-01, 1.83786158e-01, 1.97948484e-01
 1.15604022e+01, 1.03092865e+01, 1.08915024e+01, 5.53646161e-01, 4.86054901e-01, 5.08925081e-01,-1.00864270e-02,-2.84379622e-02,-3.48321945e-02, 1.71271267e-01, 1.82396960e-01, 1.97948484e-01
 1.15604022e+01, 1.03092865e+01, 1.08915024e+01, 5.48512308e-01, 4.86054901e-01, 5.08925081e-01,-1.00864270e-02,-2.84317708e-02,-3.56967633e-02, 1.77034674e-01, 1.82396960e-01, 1.93342694e-01
 1.15604022e+01, 1.03092865e+01, 1.09137739e+01, 5.48512308e-01, 4.86054901e-01, 5.08925081e-01,-1.00864270e-02,-2.84317708e-02,-3.66215499e-02, 1.77034674e-01, 1.82396960e-01, 1.93342694e-01
 1.15150592e+01, 1.03458689e+01, 1.09137739e+01, 5.48512308e-01, 4.86054901e-01, 5.17263217e-01,-1.00864270e-02,-2.84317708e-02,-3.66215499e-02, 1.71062130e-01, 1.82906225e-01, 1.96507840e-01
 1.15150592e+01, 1.03405881e+01, 1.09137739e+01, 5.48512308e-01, 4.86054901e-01, 5.17263217e-01,-1.00864270e-02,-2.94648357e-02,-3.84015101e-02, 1.75252832e-01, 1.82906225e-01, 1.96507840e-01
 1.15130073e+01, 1.03405881e+01, 1.09137739e+01, 5.48512308e-01, 4.86054901e-01, 5.17263217e-01,-1.00864270e-02,-2.86972457e-02,-4.04255199e-02, 1.69916159e-01, 1.82906225e-01, 1.94253808e-01
 1.15127098e+01, 1.03405881e+01, 1.09137739e+01, 5.46568428e-01, 4.86054901e-01, 5.17263217e-01,-1.00864270e-02,-2.86972457e-02,-4.00889209e-02, 1.69916159e-01, 1.82906225e-01, 1.94253808e-01
 1.15591718e+01, 1.03283905e+01, 1.08982167e+01, 5.46568428e-01, 4.86054901e-01, 5.17263217e-01,-1.00864270e-02,-2.96500614e-02,-3.99618764e-02, 1.70208357e-01, 1.82906225e-01, 1.94253808e-01
 1.15591718e+01, 1.02998469e+01, 1.08982167e+01, 5.46568428e-01, 4.86054901e-01, 5.18557615e-01,-1.00864270e-02,-2.95824498e-02,-3.99325278e-02, 1.69696296e-01, 1.82906225e-01, 1.94253808e-01
 1.15591718e+01, 1.02716241e+01, 1.08982167e+01, 5.46568428e-01, 4.86054901e-01, 5.18557615e-01,-8.36367134e-03,-2.95824498e-02,-3.99325278e-02, 1.69696296e-01, 1.81855972e-01, 1.94253808e-01
 1.15541339e+01, 1.02716241e+01, 1.08982167e+01, 5.46568428e-01, 4.84094597e-01, 5.18557615e-01,-8.93226167e-03,-3.03628412e-02,-3.80021209e-02, 1.69696296e-01, 1.86664578e-01, 1.94253808e-01
 1.15715280e+01, 1.02716241e+01, 1.08982167e+01, 5.47421309e-01, 4.84094597e-01, 5.18557615e-01,-9.35067589e-03,-3.16804863e-02,-3.96342393e-02, 1.69696296e-01, 1.86664578e-01, 1.89752745e-01
 1.15715280e+01, 1.02716241e+01, 1.08982167e+01, 5.47421309e-01, 4.84094597e-01, 5.18557615e-01,-9.35067589e-03,-3.14672306e-02,-3.96342393e-02, 1.69696296e-01, 1.85735038e-01, 1.89429012e-01
 1.15715280e+01, 1.02716241e+01, 1.08982167e+01, 5.52501653e-01, 4.99478035e-01, 5.18557615e-01,-1.02037991e-02,-3.27744731e-02,-3.96342393e-02, 1.75835691e-01, 1.85735038e-01, 1.89429012e-01
 1.15993122e+01, 1.02716241e+01, 1.08904488e+01, 5.52501653e-01, 4.99478035e-01, 5.18557615e-01,-1.02037991e-02,-3.43228597e-02,-3.96342393e-02, 1.75835691e-01, 1.85735038e-01, 1.93117648e-01
 1.15993122e+01, 1.02599525e+01, 1.08415183e+01, 5.52501653e-01, 4.99478035e-01, 5.18557615e-01,-1.02037991e-02,-3.36606602e-02,-3.93335361e-02, 1.75835691e-01, 1.85735038e-01, 1.98350126e-01
 1.15532258e+01, 1.02338518e+01, 1.08415183e+01, 5.52501653e-01, 4.99478035e-01, 5.18557615e-01,-1.02037991e-02,-3.36606602e-02,-3.93335361e-02, 1.73325640e-01, 1.81291977e-01, 1.93252911e-01
