"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
10.8800282076379,12.5245989501895,11.4587604324902,5.38514189578422,13.3030356498739,5.83960969695636,0.853131067300513,0.897301856074537,0.88429438749273,10.480234863988,12.0565800230454,11.531191618759,7.47190398885004,9.85166362410168,6.20669957646428,0.537970590144593,0.659280640793243,0.854920929856732
10.8800282076379,12.5245989501895,11.3102160358507,5.36980406430793,13.3030356498739,5.83960969695636,0.82550353254206,0.927423738318258,0.946021065824469,10.4864134536922,12.0565800230454,11.3490392258215,7.50231923613084,9.86411016297028,6.171829364841,0.616516725283934,0.659280640793243,0.82716281499768
10.8800282076379,12.4646889519715,11.1501324847748,5.41175480689805,13.254142477744,5.8407085100484,0.862701359388113,0.927423738318258,1.00721727497331,10.5310707319415,12.1126926295968,11.3490392258215,7.50231923613084,9.83188255561892,6.20137433710775,0.618363642254137,0.659280640793243,0.906372238183455
10.7108331659389,12.4646889519715,11.1501324847748,5.39296769539395,13.2217586958775,5.80554331586052,0.862701359388113,0.9696608845088,1.00721727497331,10.4047091102879,12.0842013249882,11.3490392258215,7.52522450688967,9.82375979981463,6.19128282886807,0.618363642254137,0.659280640793243,0.906372238183455
10.7108331659389,12.4646889519715,11.0965032155387,5.39900727043433,13.1595456584779,5.80492144522022,0.883364377657043,0.9696608845088,1.01347593303843,10.2952849871181,12.0842013249882,11.1797946436075,7.55373203339187,9.82375979981463,6.19128282886807,0.618363642254137,0.659280640793243,0.957377294382939
10.7108331659389,12.3398755175299,11.0965032155387,5.40812803892528,13.1361515284124,5.77620145675713,0.883364377657043,0.9696608845088,1.05509340330622,10.2316639165783,12.0842013249882,11.0561108198143,7.57613129196829,9.82375979981463,6.15171735137395,0.667856126627451,0.706302904806542,0.957377294382939
10.6827811397375,12.3398755175299,11.0965032155387,5.37103369641379,13.1361515284124,5.77620145675713,0.883364377657043,0.964638904587307,1.06970745168561,10.1121479872098,12.0167737189281,11.0561108198143,7.57613129196829,9.79303305272821,6.16065067000064,0.70456907476667,0.768772527690364,1.02461948473592
10.6827811397375,12.2334283613831,10.9655779079932,5.37103369641379,13.1110010333723,5.77620145675713,0.9053636083516,0.975290588220499,1.13502301233576,9.9916493086024,12.0167737189281,11.0279651455192,7.57762848710216,9.78576596405867,6.11120154687296,0.733563718184401,0.768772527690364,1.02461948473592
10.6827811397375,12.0903887091035,10.8592471907202,5.35917492816882,13.1301431681789,5.7663041299354,0.9018841213279,0.975290588220499,1.16551185631233,9.9916493086024,12.0107119343114,11.0279651455192,7.58931766443009,9.72335660001109,6.08147752510569,0.733563718184401,0.725935967152223,1.02461948473592
10.6827811397375,12.0903887091035,10.8592471907202,5.35582038878236,13.1301431681789,5.74085077057018,0.897180173389587,0.975290588220499,1.15087681137378,9.9916493086024,12.0107119343114,10.9964590702425,7.55338823085516,9.72335660001109,6.08147752510569,0.733563718184401,0.721384631854362,1.11252326734048
10.6827811397375,12.0903887091035,10.8592471907202,5.33001978596963,13.1185117289069,5.69651546296616,0.897180173389587,0.975290588220499,1.13806317258351,10.0129557405559,12.026446109057,10.8712285792535,7.58833404394428,9.72386069877146,6.08480774619295,0.80730724760021,0.721384631854362,1.19168446025311
10.6827811397375,12.0287544433872,10.665804143044,5.29677962175415,13.1185117289069,5.68534833350645,0.897180173389587,0.975290588220499,1.13841363082495,9.96014268049298,12.026446109057,10.8102849802619,7.61567058244955,9.72386069877146,6.07985843498667,0.889024273073145,0.721384631854362,1.19168446025311
10.6079438463847,11.8791533460996,10.4698319005948,5.30598443420548,13.1185117289069,5.69878617536512,0.891156998465508,0.975290588220499,1.13841363082495,9.96014268049298,12.026446109057,10.8102849802619,7.5939267523163,9.78224366116261,6.07985843498667,0.887048213391556,0.769256414915906,1.19733531986735
10.6079438463847,11.8413856966436,10.3752952286806,5.310778282447,13.0507901063635,5.70340580055078,0.891156998465508,0.975638199133729,1.13841363082495,9.93175916304347,11.9292674971807,10.6953571034551,7.58541689742601,9.77967173270918,6.04281688460529,0.893462479601577,0.769256414915906,1.22283648855794
10.5696143351972,11.7851816034608,10.3411550768882,5.310778282447,13.025325888905,5.6753324520114,0.891156998465508,1.00527749096646,1.18238980211538,9.79231529158324,11.9292674971807,10.6225021749679,7.62242594616904,9.7505042120706,6.02152497272087,0.831355434171324,0.769256414915906,1.27080340046869
10.3974096047613,11.7851816034608,10.2014446559319,5.31759800442798,13.025325888905,5.67604045285764,0.910255360555731,1.00557665826963,1.18238980211538,9.68270870398044,11.9076448202821,10.6225021749679,7.62537787184576,9.69018745915593,5.98296774271253,0.884581513528257,0.769256414915906,1.33474387962094
10.2158881204442,11.6662931826695,10.2014446559319,5.29354324887311,13.0319992983174,5.67292938296277,0.958344986480905,0.999292027381212,1.18238980211538,9.55028619554875,11.791450957719,10.5854665191697,7.58657090415007,9.69018745915593,5.98296774271253,0.963922154237806,0.826840088924296,1.33474387962094
10.2158881204442,11.5550517102158,10.0890716054209,5.26021739096308,13.0378834187509,5.67292938296277,1.00705110853025,0.988577790850915,1.2052435374252,9.55028619554875,11.791450957719,10.5915664318715,7.56039313423822,9.64737816831971,5.98296774271253,0.985164692752508,0.822190700979176,1.33474387962094
10.2158881204442,11.5550517102158,10.0691716098135,5.26021739096308,13.0378834187509,5.67292938296277,1.00705110853025,0.976883126141129,1.24038264144053,9.55028619554875,11.791450957719,10.5082502438851,7.55802718580666,9.61517517265667,5.98296774271253,1.05039309668599,0.820383951291266,1.33474387962094
10.2196720234296,11.5550517102158,9.87805488397944,5.21844639143944,13.0904440679968,5.67292938296277,1.00705110853025,1.02074792468874,1.24038264144053,9.50074821485637,11.659812021285,10.3863236056414,7.5426593677927,9.57668681599354,5.98296774271253,1.05039309668599,0.848342762238115,1.33474387962094
