"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
10.994963424771,12.5173938778103,11.4315072410992,5.42732081004318,13.4511853061369,5.88472199802012,0.846026445429297,0.913987525373763,0.917904581259875,10.4827615185937,12.0238956964167,11.4999823391354,7.52099062468276,9.90968764727605,6.2162567745031,0.539900248160609,0.702140897619376,0.785785686906977
10.994963424771,12.5007672458755,11.4315072410992,5.42732081004318,13.4264021826331,5.86864162526324,0.847910290717567,0.916751912728149,0.917904581259875,10.5088557845895,11.9459791930984,11.4446899465733,7.50862641968613,9.86833245971356,6.18182496214573,0.481286910207525,0.722274835356577,0.803496437178397
10.8784902017952,12.4364551239418,11.4315072410992,5.45944449597092,13.3651141205352,5.85494591009502,0.896394913880214,0.916751912728149,0.957988666267562,10.3948377942469,11.9300483913485,11.4446899465733,7.50725775458158,9.85696065973992,6.18182496214573,0.481286910207525,0.764202180058589,0.880952418850615
10.8784902017952,12.4364551239418,11.3985039740208,5.44117181913179,13.389214765591,5.84914938515119,0.919137905023507,0.952721862732474,0.996696998026614,10.2707060778427,11.9300483913485,11.4831301617874,7.50725775458158,9.82002037299361,6.1817365634536,0.518528799463086,0.813508013516363,0.951718854983716
10.9082275566327,12.415722629492,11.3707106329518,5.44117181913179,13.4130138872545,5.881127088126,0.919137905023507,0.961910585310549,1.01539095134745,10.1736304287666,11.8558303276511,11.4831301617874,7.50725775458158,9.82002037299361,6.1822150276199,0.571988339805077,0.813508013516363,0.951718854983716
10.8672604343521,12.415722629492,11.3707106329518,5.42361209024141,13.4130138872545,5.88029050932382,0.917480882136,0.961910585310549,1.01539095134745,10.1569448541328,11.7667632093641,11.3322797614097,7.50725775458158,9.79955010386467,6.1822150276199,0.595394312877284,0.84732513587963,1.01687758727776
10.8288082695777,12.415722629492,11.3707106329518,5.4094067441589,13.4130138872545,5.88240237362124,0.967200141116928,0.961910585310549,1.01539095134745,10.1372955120771,11.7667632093641,11.2266946880588,7.51268733098443,9.76131304305305,6.16231934228846,0.595394312877284,0.84732513587963,1.01687758727776
10.7865339614145,12.415722629492,11.2787170824795,5.41175887381254,13.4130138872545,5.88558701087085,0.967200141116928,0.963953186374588,1.01539095134745,10.1372955120771,11.7667632093641,11.1524497573595,7.51268733098443,9.76131304305305,6.16231934228846,0.595394312877284,0.885675714157088,1.08755207549127
10.6631113691035,12.415722629492,11.2787170824795,5.38703232319586,13.3900460389466,5.90700864984802,0.967200141116928,0.985754202821931,1.05668143164917,10.0776641903047,11.7667632093641,11.0465689006383,7.52090452005642,9.76131304305305,6.1522331360618,0.616563406227411,0.88853324019071,1.08755207549127
10.6681792667034,12.415722629492,11.2787170824795,5.38703232319586,13.3981473858244,5.92087967666323,0.970598918036271,0.985754202821931,1.06638052046654,10.0776641903047,11.7667632093641,11.0465689006383,7.52567411764542,9.7680670608124,6.1522331360618,0.665270644834094,0.898500010627833,1.08755207549127
