"V1"
0.547430141737794
0.433151928264526
0.575630972629984
0.126995522622421
0.217828545272682
0.115220864781971
0.180171111676861
0.133599403049024
0.18922698203314
0.434741085699118
0.418891021490756
0.572312721082347
0.142256026066539
0.169211603203679
0.123252121954027
0.240443343719447
0.203151021128172
0.290558808748247
