 1.27999978e+01, 1.31536783e+01, 9.51530930e-01,-7.99999689e-01
 1.26700140e+01, 1.31001966e+01, 1.00470027e+00,-1.05011463e+00
 1.25524826e+01, 1.31001966e+01, 1.00470027e+00,-1.05011463e+00
 1.25524826e+01, 1.30342806e+01, 1.03214823e+00,-1.12389464e+00
 1.23911584e+01, 1.30342806e+01, 1.03214823e+00,-1.08637965e+00
 1.23911584e+01, 1.30342806e+01, 1.01281033e+00,-1.08637965e+00
 1.23911584e+01, 1.30238822e+01, 1.01281033e+00,-1.08637965e+00
 1.23738608e+01, 1.30415834e+01, 1.01281033e+00,-1.34343107e+00
 1.22511960e+01, 1.30415834e+01, 1.05225760e+00,-1.25217929e+00
 1.21772651e+01, 1.30025722e+01, 1.05225760e+00,-1.25217929e+00
 1.21772651e+01, 1.29472753e+01, 1.07062384e+00,-1.26649381e+00
 1.21273413e+01, 1.29791638e+01, 1.10283066e+00,-1.26649381e+00
 1.21273413e+01, 1.30148697e+01, 1.17327606e+00,-1.26649381e+00
 1.20821891e+01, 1.29567138e+01, 1.22797375e+00,-1.26649381e+00
 1.22032259e+01, 1.29679595e+01, 1.22797375e+00,-1.06315082e+00
 1.22032259e+01, 1.30027627e+01, 1.27386138e+00,-1.06315082e+00
 1.20866896e+01, 1.30002403e+01, 1.27386138e+00,-1.06315082e+00
 1.20866896e+01, 1.30033367e+01, 1.30495436e+00,-9.45988712e-01
 1.20866896e+01, 1.29723986e+01, 1.30495436e+00,-9.45988712e-01
 1.20825951e+01, 1.29027439e+01, 1.32671302e+00,-9.45988712e-01
 1.19765989e+01, 1.29152394e+01, 1.39762740e+00,-9.25314447e-01
 1.18194177e+01, 1.29152394e+01, 1.40611933e+00,-9.25314447e-01
 1.17024271e+01, 1.28709666e+01, 1.38833888e+00,-1.09671831e+00
 1.17275464e+01, 1.28073232e+01, 1.34433974e+00,-1.13815068e+00
 1.17275464e+01, 1.27934471e+01, 1.35718273e+00,-1.13815068e+00
 1.17495032e+01, 1.28657532e+01, 1.34635482e+00,-1.13815068e+00
 1.17495032e+01, 1.27952943e+01, 1.35191796e+00,-1.13815068e+00
 1.17495032e+01, 1.27952943e+01, 1.37339966e+00,-9.06854273e-01
 1.17613465e+01, 1.27952943e+01, 1.44098998e+00,-9.06854273e-01
 1.17888968e+01, 1.27446387e+01, 1.44482200e+00,-1.15787904e+00
 1.16579844e+01, 1.27895901e+01, 1.45497170e+00,-1.37303523e+00
 1.16520755e+01, 1.27677366e+01, 1.46596542e+00,-1.50306969e+00
 1.15028692e+01, 1.27671904e+01, 1.46596542e+00,-1.50306969e+00
 1.15028692e+01, 1.27237734e+01, 1.51958970e+00,-1.75002183e+00
 1.15028692e+01, 1.27109698e+01, 1.51958970e+00,-1.75002183e+00
 1.15028692e+01, 1.26957101e+01, 1.49544223e+00,-1.75002183e+00
 1.15446743e+01, 1.27484011e+01, 1.49544223e+00,-1.67521539e+00
 1.14911622e+01, 1.27424942e+01, 1.50706363e+00,-1.67964072e+00
 1.15066279e+01, 1.27424942e+01, 1.50706363e+00,-1.92014065e+00
 1.15066279e+01, 1.27277218e+01, 1.50706363e+00,-2.11587473e+00
 1.15066279e+01, 1.27277218e+01, 1.56438478e+00,-2.22862347e+00
 1.13645400e+01, 1.26920497e+01, 1.56438478e+00,-2.26992087e+00
