 1.19201012e+01, 9.77082498e+00, 6.59280641e-01, 5.77075844e-02
 1.19197594e+01, 9.85317892e+00, 7.31030557e-01, 2.84637036e-02
 1.21086837e+01, 9.85317892e+00, 7.59596107e-01,-8.31703240e-02
 1.21086837e+01, 9.89640569e+00, 7.59596107e-01,-8.31703240e-02
 1.20650354e+01, 9.80752826e+00, 7.59596107e-01,-4.66666931e-02
 1.20650354e+01, 9.84290100e+00, 8.40283672e-01,-8.02243302e-02
 1.20650354e+01, 9.78630216e+00, 7.91053207e-01,-9.09643307e-02
 1.21698960e+01, 9.71676548e+00, 7.91053207e-01,-2.12555233e-01
 1.22194827e+01, 9.62471990e+00, 8.02634155e-01,-2.12555233e-01
 1.22194827e+01, 9.70508631e+00, 7.34966487e-01,-2.87156725e-01
 1.22194827e+01, 9.70508631e+00, 8.05606041e-01,-4.14660479e-01
 1.22500649e+01, 9.70536393e+00, 8.54925354e-01,-4.14660479e-01
 1.20085655e+01, 9.66858000e+00, 9.46375172e-01,-3.69448793e-01
 1.17985520e+01, 9.69870064e+00, 1.03414548e+00,-3.69448793e-01
 1.16643377e+01, 9.65244685e+00, 1.04885826e+00,-5.07334245e-01
 1.14727228e+01, 9.69886386e+00, 1.04885826e+00,-5.82015597e-01
 1.14727228e+01, 9.69886386e+00, 1.04885826e+00,-5.81043116e-01
 1.13112561e+01, 9.67717420e+00, 1.04885826e+00,-5.81043116e-01
 1.13112561e+01, 9.76450084e+00, 1.04342382e+00,-7.18847175e-01
 1.13112561e+01, 9.76450084e+00, 9.92327283e-01,-5.92814150e-01
 1.13112561e+01, 9.73750279e+00, 9.69231373e-01,-5.92814150e-01
 1.11451218e+01, 9.78881006e+00, 9.01929527e-01,-6.06109497e-01
 1.09387365e+01, 9.71433911e+00, 9.01929527e-01,-4.75312593e-01
 1.08679525e+01, 9.71433911e+00, 9.05932302e-01,-6.00586728e-01
 1.08577185e+01, 9.68122678e+00, 9.31862188e-01,-7.30576380e-01
 1.08577185e+01, 9.62912825e+00, 9.99438648e-01,-8.49362267e-01
 1.06421092e+01, 9.65992813e+00, 1.03398426e+00,-8.57653279e-01
 1.04663352e+01, 9.69595638e+00, 1.03398426e+00,-8.56100732e-01
 1.04663352e+01, 9.64904994e+00, 1.06030859e+00,-8.56100732e-01
 1.04300864e+01, 9.64904994e+00, 1.09898361e+00,-9.92946510e-01
 1.04990506e+01, 9.64904994e+00, 1.09898361e+00,-1.02773321e+00
 1.03205072e+01, 9.66159892e+00, 1.18165145e+00,-1.08876998e+00
 1.03205072e+01, 9.63011203e+00, 1.26987972e+00,-9.76417195e-01
 1.03205072e+01, 9.63011203e+00, 1.26987972e+00,-8.71437307e-01
 1.02693153e+01, 9.68646114e+00, 1.28197202e+00,-9.49069972e-01
 1.01885975e+01, 9.63297245e+00, 1.36287949e+00,-9.50834258e-01
 1.01108183e+01, 9.60328063e+00, 1.36287949e+00,-9.91163179e-01
 1.01108183e+01, 9.51417484e+00, 1.43497197e+00,-9.91163179e-01
 1.00445425e+01, 9.56816893e+00, 1.47706351e+00,-9.92805472e-01
 9.95582412e+00, 9.53401888e+00, 1.50723538e+00,-9.08302702e-01
 9.87056032e+00, 9.53401888e+00, 1.46542748e+00,-9.45020282e-01
 9.68198315e+00, 9.50589885e+00, 1.53480624e+00,-1.03807657e+00
 9.68198315e+00, 9.57833943e+00, 1.57891988e+00,-1.03897530e+00
 9.57747501e+00, 9.57833943e+00, 1.64271891e+00,-8.96726571e-01
 9.48899333e+00, 9.48878622e+00, 1.64271891e+00,-9.35778674e-01
 9.48899333e+00, 9.41850644e+00, 1.73175823e+00,-1.01494693e+00
 9.48899333e+00, 9.45090126e+00, 1.79935693e+00,-1.01494693e+00
 9.48899333e+00, 9.45866205e+00, 1.79935693e+00,-1.14894201e+00
 9.33142569e+00, 9.45866205e+00, 1.79935693e+00,-1.13601560e+00
 9.33142569e+00, 9.49532390e+00, 1.88290980e+00,-1.19484039e+00
 9.16704530e+00, 9.51284017e+00, 1.96371790e+00,-1.19484039e+00
 8.92792208e+00, 9.47591710e+00, 1.96371790e+00,-1.27216429e+00
 8.92792208e+00, 9.39678285e+00, 2.03928125e+00,-1.31846174e+00
 8.80965973e+00, 9.40075654e+00, 2.03928125e+00,-1.24731619e+00
 8.61281960e+00, 9.31495304e+00, 2.08352748e+00,-1.16504250e+00
 8.61747967e+00, 9.26666805e+00, 2.08352748e+00,-1.29762607e+00
 8.61747967e+00, 9.25833609e+00, 2.08352748e+00,-1.29762607e+00
 8.52294251e+00, 9.28294693e+00, 2.07917560e+00,-1.21240070e+00
 8.43645740e+00, 9.20984828e+00, 2.07917560e+00,-1.27405483e+00
 8.43645740e+00, 9.22591070e+00, 2.06757321e+00,-1.27405483e+00
 8.43645740e+00, 9.14290192e+00, 2.06757321e+00,-1.33932542e+00
 8.43306260e+00, 9.07200633e+00, 2.09757476e+00,-1.33932542e+00
 8.43306260e+00, 9.12611362e+00, 2.03815170e+00,-1.46692867e+00
 8.34022966e+00, 9.12611362e+00, 1.98212524e+00,-1.46692867e+00
 8.43421148e+00, 9.09557768e+00, 1.98082159e+00,-1.57071958e+00
 8.26093569e+00, 9.09557768e+00, 1.98082159e+00,-1.43655427e+00
 8.15750583e+00, 9.16383627e+00, 1.88569870e+00,-1.43655427e+00
 7.93476323e+00, 9.10541539e+00, 1.88569870e+00,-1.30622473e+00
 7.78818705e+00, 9.07666313e+00, 1.88768797e+00,-1.30622473e+00
 7.78818705e+00, 9.05219567e+00, 1.88768797e+00,-1.17456321e+00
 7.78818705e+00, 9.05219567e+00, 1.91301231e+00,-1.09621825e+00
 7.78818705e+00, 9.14371418e+00, 1.95850455e+00,-1.12433681e+00
 7.76927669e+00, 9.17535604e+00, 1.95850455e+00,-1.12433681e+00
 7.72810844e+00, 9.18714380e+00, 1.95850455e+00,-1.13891827e+00
 7.72810844e+00, 9.18714380e+00, 1.95850455e+00,-1.13891827e+00
 7.72810844e+00, 9.17911567e+00, 1.95850455e+00,-1.05700571e+00
 7.72810844e+00, 9.13053469e+00, 1.88093846e+00,-1.09097521e+00
 7.72810844e+00, 9.09386142e+00, 1.88093846e+00,-1.09097521e+00
 7.72810844e+00, 9.09639298e+00, 1.93693243e+00,-1.00258634e+00
 7.73262097e+00, 9.07050518e+00, 1.93693243e+00,-1.06852190e+00
 7.73262097e+00, 9.03157770e+00, 1.91020666e+00,-1.18401676e+00
 7.73262097e+00, 9.11421494e+00, 1.91020666e+00,-1.08147281e+00
 7.62284497e+00, 9.12368818e+00, 1.86376034e+00,-1.02626925e+00
 7.56536578e+00, 9.05044830e+00, 1.90586680e+00,-1.06547342e+00
 7.56536578e+00, 9.02615118e+00, 1.81458114e+00,-1.10269187e+00
 7.56536578e+00, 8.99959063e+00, 1.90959561e+00,-1.10269187e+00
 7.56536578e+00, 8.99461554e+00, 1.85219208e+00,-1.18525857e+00
 7.56536578e+00, 8.91355571e+00, 1.84623206e+00,-1.24017492e+00
 7.56536578e+00, 8.89753989e+00, 1.84623206e+00,-1.18165019e+00
 7.58794552e+00, 8.87637850e+00, 1.84623206e+00,-1.04651357e+00
 7.58794552e+00, 8.80983059e+00, 1.82992766e+00,-1.01640371e+00
 7.58794552e+00, 8.75076474e+00, 1.82992766e+00,-1.01640371e+00
 7.44816551e+00, 8.75488570e+00, 1.82992766e+00,-1.01640371e+00
 7.42593966e+00, 8.71857373e+00, 1.82041311e+00,-1.12039684e+00
 7.42593966e+00, 8.71857373e+00, 1.81581097e+00,-1.05040886e+00
 7.32857155e+00, 8.71857373e+00, 1.81601703e+00,-9.99959889e-01
 7.32857155e+00, 8.66506402e+00, 1.81601703e+00,-9.19132210e-01
 7.23166136e+00, 8.66506402e+00, 1.83568224e+00,-7.75562826e-01
 7.10009821e+00, 8.72216863e+00, 1.83568224e+00,-6.82484020e-01
 7.09618134e+00, 8.72216863e+00, 1.83568224e+00,-6.82484020e-01
 7.11798188e+00, 8.70359341e+00, 1.86777482e+00,-6.03198749e-01
 7.11798188e+00, 8.62760415e+00, 1.86777482e+00,-6.06053481e-01
 7.11798188e+00, 8.62760415e+00, 1.86777482e+00,-6.04815351e-01
 7.11798188e+00, 8.62105772e+00, 1.86777482e+00,-6.00878391e-01
 7.09095783e+00, 8.57633089e+00, 1.86777482e+00,-6.00878391e-01
 6.98086674e+00, 8.58759860e+00, 1.80483054e+00,-5.48316451e-01
 6.98086674e+00, 8.53054247e+00, 1.83243032e+00,-4.09672044e-01
 6.98086674e+00, 8.53879344e+00, 1.83243032e+00,-4.12847794e-01
 6.86758194e+00, 8.52880821e+00, 1.83243032e+00,-3.24825005e-01
 6.85307200e+00, 8.47082395e+00, 1.85214079e+00,-4.38727897e-01
 6.85307200e+00, 8.44079349e+00, 1.85214079e+00,-5.04467300e-01
 6.85307200e+00, 8.45844194e+00, 1.84528362e+00,-5.58569576e-01
 6.85307200e+00, 8.51014415e+00, 1.80401090e+00,-4.78052254e-01
 6.79869948e+00, 8.53143568e+00, 1.80401090e+00,-4.56292783e-01
 6.79869948e+00, 8.52775889e+00, 1.81400375e+00,-4.56292783e-01
 6.80074156e+00, 8.51227664e+00, 1.81400375e+00,-4.56292783e-01
 6.80074156e+00, 8.47549038e+00, 1.83537951e+00,-3.32470337e-01
 6.80074156e+00, 8.48256108e+00, 1.89154335e+00,-3.32470337e-01
 6.76811446e+00, 8.44312019e+00, 1.89154335e+00,-3.32470337e-01
 6.76811446e+00, 8.35739959e+00, 1.89154335e+00,-3.32470337e-01
 6.87496157e+00, 8.35653377e+00, 1.88856748e+00,-3.34391263e-01
 6.77989951e+00, 8.33280259e+00, 1.88856748e+00,-2.90740143e-01
 6.73282787e+00, 8.28080717e+00, 1.89171621e+00,-2.68663505e-01
 6.73282787e+00, 8.31720961e+00, 1.89171621e+00,-2.45501353e-01
 6.66953610e+00, 8.26442344e+00, 1.79430601e+00,-3.36987811e-01
 6.66953610e+00, 8.21421627e+00, 1.79430601e+00,-3.82344967e-01
 6.66953610e+00, 8.20170104e+00, 1.80116279e+00,-3.82344967e-01
 6.66953610e+00, 8.12709602e+00, 1.80116279e+00,-3.87535338e-01
 6.66953610e+00, 8.12709602e+00, 1.80116279e+00,-3.43597407e-01
 6.51375302e+00, 8.06704509e+00, 1.74446494e+00,-3.62059719e-01
 6.51375302e+00, 8.03217684e+00, 1.70879158e+00,-2.77618163e-01
 6.28061575e+00, 8.02457759e+00, 1.70879158e+00,-2.20850209e-01
 6.19137913e+00, 7.99411093e+00, 1.70879158e+00,-2.11795462e-01
 6.19137913e+00, 8.03064443e+00, 1.70879158e+00,-1.72084662e-01
 6.19137913e+00, 8.02309031e+00, 1.70879158e+00,-1.72084662e-01
 6.19137913e+00, 8.02309031e+00, 1.67388339e+00,-2.54046223e-01
 6.21438018e+00, 8.02309031e+00, 1.64128092e+00,-3.46118075e-01
 6.17768056e+00, 7.99796140e+00, 1.64029083e+00,-2.66407008e-01
 6.07719661e+00, 7.99345519e+00, 1.64699743e+00,-3.03017069e-01
 6.07719661e+00, 8.02950782e+00, 1.64699743e+00,-4.20211839e-01
 6.23679528e+00, 7.99899837e+00, 1.64699743e+00,-3.89888885e-01
 6.20375209e+00, 7.99899837e+00, 1.64699743e+00,-2.87721827e-01
 5.99217124e+00, 7.92922990e+00, 1.60327545e+00,-3.91658616e-01
 5.99217124e+00, 7.90617882e+00, 1.54224930e+00,-4.29265862e-01
 5.99217124e+00, 7.92784545e+00, 1.50109072e+00,-5.16305185e-01
 5.94205129e+00, 7.84863150e+00, 1.45944266e+00,-6.09977501e-01
 5.94205129e+00, 7.79907944e+00, 1.45944266e+00,-6.09977501e-01
 5.80818945e+00, 7.77106606e+00, 1.37222711e+00,-6.35516081e-01
 5.80818945e+00, 7.84738231e+00, 1.35818554e+00,-7.21041267e-01
 5.78509558e+00, 7.84042211e+00, 1.35818554e+00,-8.38107418e-01
 5.83179937e+00, 7.80192517e+00, 1.35741249e+00,-7.20957719e-01
 5.75898265e+00, 7.77329988e+00, 1.37330728e+00,-8.54035668e-01
 5.67456609e+00, 7.76732670e+00, 1.37330728e+00,-8.54035668e-01
 5.75985779e+00, 7.74939911e+00, 1.33544817e+00,-8.44469826e-01
 5.75985779e+00, 7.74939911e+00, 1.33544817e+00,-8.44469826e-01
 5.68748502e+00, 7.76212479e+00, 1.33544817e+00,-8.44469826e-01
 5.70893873e+00, 7.67684691e+00, 1.33544817e+00,-7.71153064e-01
 5.55074465e+00, 7.71115940e+00, 1.24754812e+00,-7.71153064e-01
 5.38720916e+00, 7.71115940e+00, 1.27111252e+00,-7.08826876e-01
 5.38720916e+00, 7.65253958e+00, 1.25620356e+00,-6.97548792e-01
 5.38720916e+00, 7.60988175e+00, 1.25620356e+00,-6.46327304e-01
 5.42428062e+00, 7.68375471e+00, 1.29776473e+00,-6.96441938e-01
 5.42428062e+00, 7.61272498e+00, 1.27169396e+00,-7.24211637e-01
 5.29487828e+00, 7.65994161e+00, 1.17551731e+00,-7.24211637e-01
 5.30407813e+00, 7.57241292e+00, 1.23241465e+00,-7.95428820e-01
 5.19422315e+00, 7.62274393e+00, 1.17389804e+00,-6.80347185e-01
 5.21556735e+00, 7.62274393e+00, 1.17389804e+00,-7.89304720e-01
 5.21556735e+00, 7.62274393e+00, 1.19683094e+00,-8.69482506e-01
 5.21556735e+00, 7.69517519e+00, 1.16382869e+00,-9.47245916e-01
 5.21556735e+00, 7.71544897e+00, 1.16382869e+00,-9.47245916e-01
 5.10118698e+00, 7.63916567e+00, 1.17110246e+00,-8.67625813e-01
 5.10118698e+00, 7.67573754e+00, 1.16432633e+00,-8.79313139e-01
 5.10262597e+00, 7.58767971e+00, 1.16432633e+00,-8.69052376e-01
 5.10262597e+00, 7.49619166e+00, 1.11894175e+00,-9.63926950e-01
 5.09800695e+00, 7.50209546e+00, 1.11894175e+00,-9.74792689e-01
 5.09800695e+00, 7.42617327e+00, 1.10029367e+00,-9.74792689e-01
 4.99705213e+00, 7.34349030e+00, 1.08243874e+00,-9.62908139e-01
 5.02806476e+00, 7.34349030e+00, 1.01694679e+00,-9.62908139e-01
 5.02806476e+00, 7.30249140e+00, 1.01694679e+00,-1.10297776e+00
 5.02806476e+00, 7.30249140e+00, 1.00475879e+00,-1.21512537e+00
 5.09057013e+00, 7.30249140e+00, 9.94354573e-01,-1.20112985e+00
 5.09057013e+00, 7.30408098e+00, 9.94354573e-01,-1.21464466e+00
 4.93223464e+00, 7.27290611e+00, 9.94354573e-01,-1.21464466e+00
 4.90562037e+00, 7.23984798e+00, 9.94354573e-01,-1.18242387e+00
 4.95669748e+00, 7.19930406e+00, 9.58147579e-01,-1.17681893e+00
 4.95669748e+00, 7.21307665e+00, 9.58147579e-01,-1.18690666e+00
 4.94671418e+00, 7.21307665e+00, 9.58147579e-01,-1.14003554e+00
 4.75907296e+00, 7.21307665e+00, 9.58147579e-01,-1.22802825e+00
 4.75907296e+00, 7.24498854e+00, 9.58147579e-01,-1.22802825e+00
 4.75907296e+00, 7.24218313e+00, 9.58147579e-01,-1.22802825e+00
 4.75907296e+00, 7.20885104e+00, 8.97135888e-01,-1.11529886e+00
 4.53515609e+00, 7.15408314e+00, 8.97135888e-01,-1.13578931e+00
 4.50403387e+00, 7.12344708e+00, 8.04972363e-01,-1.13578931e+00
 4.50403387e+00, 7.05842069e+00, 8.04972363e-01,-1.19826185e+00
 4.50403387e+00, 6.97595055e+00, 7.60057405e-01,-1.27821436e+00
 4.50403387e+00, 6.94416979e+00, 7.41816598e-01,-1.23824477e+00
 4.41114300e+00, 6.94416979e+00, 6.85219205e-01,-1.36318686e+00
 4.41114300e+00, 6.98288538e+00, 6.85219205e-01,-1.33209567e+00
 4.29634100e+00, 6.95329483e+00, 7.19728021e-01,-1.33209567e+00
 4.29634100e+00, 7.00825246e+00, 7.19728021e-01,-1.34559336e+00
 4.29634100e+00, 7.08360111e+00, 6.36261515e-01,-1.34559336e+00
 4.29634100e+00, 7.08360111e+00, 6.79726839e-01,-1.23844263e+00
 4.29634100e+00, 7.08426217e+00, 7.35372164e-01,-1.10269961e+00
 4.29634100e+00, 7.01481851e+00, 7.35372164e-01,-1.11582126e+00
 4.06031541e+00, 6.99753505e+00, 7.35372164e-01,-1.03321361e+00
 3.99254107e+00, 6.99312451e+00, 7.35372164e-01,-1.01586352e+00
 3.99254107e+00, 6.96669485e+00, 6.52943115e-01,-1.01586352e+00
 3.95140618e+00, 6.97842959e+00, 6.44428752e-01,-9.40181177e-01
 3.81270978e+00, 7.03030051e+00, 6.44428752e-01,-1.03078037e+00
 3.81270978e+00, 7.09795776e+00, 6.44428752e-01,-9.68608223e-01
 3.81270978e+00, 7.06836708e+00, 6.44428752e-01,-1.03376615e+00
 3.81270978e+00, 7.06836708e+00, 6.28917099e-01,-9.73598117e-01
 3.81270978e+00, 7.06836708e+00, 6.28917099e-01,-9.89766669e-01
 3.81270978e+00, 7.00175806e+00, 6.74580014e-01,-1.04944418e+00
 3.81270978e+00, 7.06467875e+00, 6.74580014e-01,-1.04944418e+00
