"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
10.9504916466014,12.517293811632,11.4571470616348,5.40827937087741,13.479301937727,5.88162951547578,0.841974548937587,0.899043727631999,0.915835661705255,10.4271956579242,12.0482175991491,11.404834153468,7.52845334173406,9.91593177289178,6.24459559215718,0.541878076308526,0.661771147682548,0.807400577497663
10.9504916466014,12.517293811632,11.4175961682148,5.39119498821922,13.479301937727,5.86392693711116,0.850469627912558,0.908776936043158,0.915835661705255,10.4271956579242,12.0398998548863,11.404834153468,7.52845334173406,9.91593177289178,6.24459559215718,0.541878076308526,0.685365163854446,0.857411477897504
10.8516174494833,12.4727709719156,11.4175961682148,5.39828372816449,13.4229508770408,5.86145333002452,0.888785387713968,0.908776936043158,0.95626626445483,10.4095235556128,12.0398998548863,11.3674335740478,7.51439070901325,9.91889557877373,6.2649304455331,0.530494278378104,0.685365163854446,0.857411477897504
10.7543650882344,12.4051680340746,11.357329324972,5.40149457797204,13.3682960961442,5.86145333002452,0.919178649492592,0.908776936043158,0.946113098226097,10.3316315755237,11.9377846942973,11.2983066978422,7.50056867027532,9.9382667895168,6.2649304455331,0.530494278378104,0.685365163854446,0.863034998719157
10.6321608988015,12.4051680340746,11.357329324972,5.40149457797204,13.3682960961442,5.87075410232213,0.92268394161645,0.936805602745764,0.946113098226097,10.2629043385578,11.8564445164666,11.2983066978422,7.47712322299503,9.9382667895168,6.2649304455331,0.530494278378104,0.694291825484897,0.88853932347219
10.634414971058,12.4051680340746,11.357329324972,5.40149457797204,13.3682960961442,5.85404447825876,0.92268394161645,0.956493460380074,0.972974630081449,10.1815577766928,11.8277826957885,11.2983066978422,7.47712322299503,9.92404358683093,6.26022342183942,0.530494278378104,0.694291825484897,0.904593556890353
10.634414971058,12.4051680340746,11.2898269287921,5.38454249547553,13.3739222480874,5.85404447825876,0.938532462269723,0.988350033605092,0.992207894963079,10.1815577766928,11.8277826957885,11.2983066978422,7.46585678798686,9.92404358683093,6.26022342183942,0.530494278378104,0.703091443401876,0.904593556890353
10.634414971058,12.3351081644261,11.2898269287921,5.38454249547553,13.3381169257644,5.82089885311898,0.975401617367259,0.979188071415722,0.992207894963079,10.099689688663,11.8498884801971,11.2983066978422,7.47921946010415,9.90579586909414,6.24065657877077,0.537971440649801,0.703091443401876,0.89840813811863
10.6170943200986,12.3351081644261,11.2898269287921,5.38454249547553,13.2948118975133,5.82089885311898,0.975401617367259,0.977815726584855,0.992207894963079,10.0282558961907,11.8498884801971,11.2212712396172,7.51084930276995,9.86483489369913,6.24065657877077,0.537971440649801,0.743411041590461,0.89840813811863
10.5936265028181,12.3351081644261,11.1905541443607,5.38454249547553,13.259260841506,5.80769998324582,1.00223973075066,1.008134183694,1.02651611896566,9.99602100149962,11.7655810735165,11.2212712396172,7.51084930276995,9.87758431832863,6.22822930055698,0.537971440649801,0.779340036029871,0.89840813811863
10.5936265028181,12.3351081644261,11.1905541443607,5.35010708933589,13.259260841506,5.81466838523471,1.00223973075066,1.008134183694,1.07394205605386,10.0205740914377,11.7465068258863,11.2212712396172,7.51084930276995,9.86491927224098,6.20073071153752,0.576731120779051,0.789914764483259,0.906938396701546
10.5700987828643,12.2322868757798,11.1905541443607,5.31681590910241,13.259260841506,5.81070719065797,1.00223973075066,1.02589984049003,1.08256600178358,9.94814300488505,11.7047884884619,11.2212712396172,7.50231466102096,9.83060174968914,6.20073071153752,0.576731120779051,0.789914764483259,0.943017764230954
10.5421051532285,12.1969110158984,11.1655254984582,5.30897802747103,13.259260841506,5.81715185738377,1.00223973075066,1.03784462089057,1.08256600178358,9.98007294281163,11.7047884884619,11.156952988858,7.49985256600824,9.83060174968914,6.20073071153752,0.576731120779051,0.814424230386443,0.943017764230954
10.4606098325474,12.1459966006661,11.0396986806963,5.29404287391469,13.2279034505383,5.80598371148802,1.03083761063184,1.03784462089057,1.08256600178358,9.92868875721025,11.7047884884619,11.0825401700974,7.47388104778261,9.83060174968914,6.20073071153752,0.576731120779051,0.829540771391176,0.943017764230954
10.4606098325474,12.1543368646098,10.9634891321585,5.26344935968147,13.1773155158985,5.83539105296122,1.03083761063184,1.0332434678712,1.08256600178358,9.92868875721025,11.588163365341,11.1055640352786,7.47388104778261,9.8566941457281,6.21193451874631,0.595723547438244,0.829540771391176,0.943017764230954
10.4606098325474,12.1543368646098,10.9040379632645,5.23134479134067,13.1773155158985,5.80870433268555,1.03083761063184,1.06336367075026,1.13203224059012,9.92868875721025,11.501737700451,11.0664545728671,7.47388104778261,9.84257168704742,6.19702433304799,0.595723547438244,0.829540771391176,0.943017764230954
10.4606098325474,12.196970520698,10.9169500178074,5.23134479134067,13.2195683038596,5.79726983828163,1.03083761063184,1.09397785854155,1.15365858846274,9.86342337611139,11.4534340502297,10.9346692023301,7.47388104778261,9.85299703288861,6.18641437419461,0.595723547438244,0.840783903808296,0.974298072851296
10.4606098325474,12.091928346836,10.9169500178074,5.23134479134067,13.2079200384238,5.79726983828163,1.03083761063184,1.10381377250686,1.16465191970024,9.86342337611139,11.3548318109774,10.9346692023301,7.47388104778261,9.85299703288861,6.1838357086533,0.595723547438244,0.840783903808296,0.974298072851296
10.4494909124581,12.091928346836,10.8542349853318,5.19936816470498,13.2079200384238,5.79171885355908,1.0365168933697,1.10381377250686,1.17061972345324,9.84429284131075,11.3468199516688,10.9346692023301,7.46133699398827,9.84815930312721,6.1640185717184,0.573874537020585,0.840783903808296,1.00822792826531
10.4494909124581,12.0901820761383,10.8542349853318,5.19936816470498,13.1788625702511,5.79197458966043,1.02870203580406,1.11632986253833,1.17061972345324,9.84429284131075,11.3252916431738,10.9346692023301,7.42687531533433,9.84259666421893,6.1488026205364,0.573874537020585,0.840783903808296,1.00822792826531
10.3817831032875,12.0892149031456,10.8542349853318,5.20927190470229,13.1249228270643,5.79672364136022,1.04841705899659,1.12750832223,1.17061972345324,9.89406794605915,11.3252916431738,10.8195108468309,7.40329117789222,9.84461452758232,6.11789276002402,0.573874537020585,0.838965149185457,1.00822792826531
10.3817831032875,11.9887992571319,10.7307440691178,5.20927190470229,13.1168815594279,5.79672364136022,1.08866032597365,1.14573994989055,1.17061972345324,9.89670372234825,11.3770855688224,10.8195108468309,7.39011972377165,9.79878796137965,6.10386126634038,0.589981162123323,0.838965149185457,1.00822792826531
10.3817831032875,11.9887992571319,10.6148391507075,5.22093713844023,13.0893825207833,5.78522352975829,1.08866032597365,1.14573994989055,1.17061972345324,9.82405338679062,11.3126735399792,10.8057305488907,7.36595950790903,9.79878796137965,6.09939108330291,0.589981162123323,0.838965149185457,1.00822792826531
10.2721770735741,11.9887992571319,10.6148391507075,5.22093713844023,13.1426723705827,5.77200862972044,1.1129187452256,1.13607630340024,1.17061972345324,9.82405338679062,11.2185212342236,10.8057305488907,7.34102850279993,9.79878796137965,6.10438737400736,0.586009098063397,0.848234507940081,1.05618490887957
10.1466283728411,11.9083217940047,10.5195296992642,5.22093713844023,13.1471748039768,5.73719242746898,1.1129187452256,1.13466339497064,1.17061972345324,9.82405338679062,11.1606436537901,10.8102213212943,7.32495266448959,9.83877192055428,6.10438737400736,0.586009098063397,0.857478370136277,1.08469623094413
10.1466283728411,11.8657251923286,10.5195296992642,5.22093713844023,13.1167061871038,5.73800165354532,1.14780258652641,1.13466339497064,1.20253305324907,9.82384756241252,11.1367423922417,10.7147000472263,7.32495266448959,9.83877192055428,6.07387497345914,0.586009098063397,0.885626541990636,1.10116230907239
