11.1901430500389,11.1530517803577,8.25993274522867
10.4499993078537,10.4227255074025,7.7802868921
11.9309670834538,11.8835495208525,8.7546604896
12.2286265314276,12.1951998633301,9.58791975172852
11.6285350845675,11.600983703205,9.1512439515
12.8852479668188,12.8415964441175,10.0332531825
11.4698322926566,11.4346330705891,8.68909374932567
10.6990498282312,10.6736895730225,8.1304332888
12.27776025662,12.2326060482175,9.253204556
10.0046902797253,9.98429141820448,8.39318021957868
9.5339231277,9.522585558155,7.8073619832
10.4854099178313,10.455115452885,8.9959035446
11.3998973850543,11.3699649329983,9.03523367263646
10.947371672905,10.9257506422075,8.5185289733
11.8738869173088,11.8354730771,9.5631893281
10.7293064086839,10.7071984914506,8.98278094725776
10.0876762316513,10.0772747347025,8.1718609703
11.36385175799,11.3330686943425,9.7938249519
