 1.09560980e+01, 5.33824517e+00, 9.20576503e-01, 1.50006383e-01
 1.09560980e+01, 5.31795154e+00, 9.76458217e-01,-7.41190253e-03
 1.09560980e+01, 5.31795154e+00, 1.02093456e+00,-7.41190253e-03
 1.09445789e+01, 5.30925948e+00, 1.02093456e+00,-2.11932711e-01
 1.07412721e+01, 5.29846280e+00, 1.02093456e+00,-4.43215121e-01
 1.05750778e+01, 5.30497562e+00, 1.02093456e+00,-4.49759156e-01
 1.04837017e+01, 5.30478219e+00, 1.02093456e+00,-4.49759156e-01
 1.03199708e+01, 5.30478219e+00, 1.02093456e+00,-5.27386331e-01
 1.03199708e+01, 5.25509133e+00, 1.02093456e+00,-7.93185810e-01
 1.00970954e+01, 5.25509133e+00, 1.02093456e+00,-7.93185810e-01
 9.86715314e+00, 5.25509133e+00, 1.02093456e+00,-9.89072397e-01
 9.86418578e+00, 5.25374172e+00, 1.02093456e+00,-1.20930790e+00
 9.86418578e+00, 5.24225749e+00, 1.02276073e+00,-1.20930790e+00
 9.60295789e+00, 5.24225749e+00, 1.09762245e+00,-1.20930790e+00
 9.60295789e+00, 5.24225749e+00, 1.13684790e+00,-1.45244696e+00
 9.60295789e+00, 5.22076684e+00, 1.21687690e+00,-1.77183591e+00
 9.60295789e+00, 5.21929535e+00, 1.23226937e+00,-1.77183591e+00
 9.50295167e+00, 5.26156769e+00, 1.30968475e+00,-1.77335382e+00
 9.27069629e+00, 5.26156769e+00, 1.37341330e+00,-1.53387873e+00
 9.04946676e+00, 5.22319169e+00, 1.44434414e+00,-1.78155301e+00
 9.04946676e+00, 5.21038917e+00, 1.44434414e+00,-2.09460502e+00
 9.04946676e+00, 5.18074074e+00, 1.44434414e+00,-2.09460502e+00
 8.79763820e+00, 5.15786197e+00, 1.37662364e+00,-1.94089154e+00
 8.62643179e+00, 5.20455337e+00, 1.37662364e+00,-1.94089154e+00
 8.52714373e+00, 5.16568424e+00, 1.37662364e+00,-1.94226657e+00
 8.48567895e+00, 5.20246775e+00, 1.37662364e+00,-1.75385747e+00
 8.52082147e+00, 5.14968834e+00, 1.42129261e+00,-1.61695156e+00
 8.57405530e+00, 5.17921732e+00, 1.42129261e+00,-1.65136454e+00
 8.38280763e+00, 5.21467817e+00, 1.43498746e+00,-1.42440180e+00
 8.38280763e+00, 5.21467817e+00, 1.46013555e+00,-1.31722449e+00
 8.43698985e+00, 5.17776675e+00, 1.46801362e+00,-1.31722449e+00
 8.43698985e+00, 5.15240664e+00, 1.46801362e+00,-1.30529652e+00
 8.39019562e+00, 5.15240664e+00, 1.48841052e+00,-1.15495604e+00
 8.17836811e+00, 5.14616182e+00, 1.50245805e+00,-1.15495604e+00
